total,dealer,soft,can_double,pair,q_hit,q_stand,q_double,q_split,n_hit,n_stand,n_double,n_split
12,7,True,True,11,0.17702448210922797,-0.49346246973365604,-0.25889046941678534,0.4649464459591044,2124,2065,2109,2054
12,8,False,False,0,-0.26790734285393,-0.494150180812593,0.0,0.0,17786,4701,0,0
12,8,False,True,0,-0.2870491037399497,-0.5241933040448448,-0.6188850279498415,0.0,40669,33005,33095,0
12,8,False,True,6,-0.2833927863654376,-0.540775930324624,-0.5952191235059765,-0.44222945484133425,2523,2526,2510,2458
12,8,True,True,11,0.11748251748251734,-0.5163398692810462,-0.2642540116080573,0.3808080808080808,2860,2907,2929,2970
12,9,False,False,0,-0.3431550802139031,-0.534208707671046,0.0,0.0,18700,5788,0,0
12,9,False,True,0,-0.34389869151467267,-0.5507180096954164,-0.7498629636396857,0.0,40352,32799,32838,0
12,9,False,True,6,-0.3209411764705879,-0.5698113207547174,-0.7181688125894128,-0.5741339491916861,2125,2120,2097,2165
12,9,True,True,11,-0.002458210422812201,-0.56618671620994,-0.450312049927988,0.23768939393939403,2034,2153,2083,2112
12,10,False,False,0,-0.382931823999548,-0.5329162132753015,0.0,0.0,70318,22056,0,0
12,10,False,True,0,-0.38310419309492955,-0.5357260844889042,-0.8008006486267414,0.0,145835,118051,118404,0
12,10,False,True,6,-0.3816452154448804,-0.5374982211470044,-0.7802677942212825,-0.6355505869200676,7148,7027,7095,7156
12,10,True,True,11,-0.059525585558705005,-0.5434161023325798,-0.533772652388795,0.2031130779795511,6703,6645,6677,6553
12,11,False,False,0,-0.39151822314973395,-0.6329453894359894,0.0,0.0,13417,4468,0,0
12,11,False,True,0,-0.383122904629434,-0.594634341993845,-0.8320539557172609,0.0,28038,22439,22537,0
12,11,False,True,6,-0.3626653102746696,-0.616606868272681,-0.877122877122876,-0.6469085334695958,1966,1951,2002,1957
12,11,True,True,11,-0.06135902636916841,-0.5943491422805237,-0.623655913978495,0.12413793103448273,1972,1982,1953,2030
13,2,False,False,0,-0.30531804477833324,-0.27875125160921244,0.0,0.0,40466,55928,0,0
13,2,False,True,0,-0.30942348028192795,-0.2875599360681926,-0.6153347937898828,0.0,52921,60064,52495,0
13,2,True,False,0,0.0038167938931297743,-0.306733167082294,0.0,0.0,524,401,0,0
13,2,True,True,0,0.05666238217652092,-0.29151963574274337,-0.03314154200230144,0.0,9336,8785,8690,0
13,3,False,False,0,-0.3160146699266504,-0.23475382705833747,0.0,0.0,8180,24170,0,0
13,3,False,True,0,-0.29527302560142693,-0.24210819079404966,-0.5797345793492107,0.0,41443,50337,41519,0
13,3,True,False,0,0.14591439688715954,-0.23500000000000018,0.0,0.0,514,400,0,0
13,3,True,True,0,0.07432190225833415,-0.24487457022793838,-0.0244733190362053,0.0,8369,7853,7927,0
13,4,False,False,0,-0.2688755020080318,-0.21024331747321132,0.0,0.0,9960,25851,0,0
13,4,False,True,0,-0.26933446502571584,-0.2057011919527423,-0.5354180282539831,0.0,40058,47569,39782,0
13,4,True,False,0,0.09811320754716983,-0.15710723192019954,0.0,0.0,530,401,0,0
13,4,True,True,0,0.09011264080100113,-0.23635820002990002,0.055975250017987026,0.0,13583,13378,13899,0
13,5,False,False,0,-0.24999999999999994,-0.17439658103054725,0.0,0.0,4608,20591,0,0
13,5,False,True,0,-0.26246369079376336,-0.15849030245174492,-0.5066281741589577,0.0,33738,42949,33946,0
13,5,True,False,0,0.15471698113207547,-0.17705735660847874,0.0,0.0,530,401,0,0
13,5,True,True,0,0.13007214859540522,-0.16565892538133914,0.10942873274136407,0.0,58629,58216,58449,0
13,6,False,False,0,-0.23078466787076068,-0.1366346390736635,0.0,0.0,4983,20295,0,0
13,6,False,True,0,-0.2495138766130456,-0.12016822606558918,-0.4770365106156191,0.0,33942,42324,33771,0
13,6,True,False,0,0.10984848484848488,-0.14,0.0,0.0,528,400,0,0
13,6,True,True,0,0.1652031127293493,-0.11669918346701377,0.20130188283054554,0.0,14007,13839,14287,0
13,7,False,False,0,-0.2650323434284028,-0.4526104920495813,0.0,0.0,27208,7987,0,0
13,7,False,True,0,-0.26667920889871405,-0.47581875280394476,-0.5892776962912001,0.0,42523,33435,33407,0
13,7,True,False,0,0.0727611940298508,-0.5012468827930174,0.0,0.0,536,401,0,0
13,7,True,True,0,0.11334837701787882,-0.46150824823252184,-0.1624324864972995,0.0,5761,5092,4999,0
13,8,False,False,0,-0.3226017890191241,-0.508216529724507,0.0,0.0,25936,8276,0,0
13,8,False,True,0,-0.325677784279303,-0.5095554819875455,-0.689611600830346,0.0,41016,33227,33239,0
13,8,True,False,0,0.07047619047619047,-0.4563591022443888,0.0,0.0,525,401,0,0
13,8,True,True,0,0.056603773584905724,-0.5167002012072442,-0.3585737179487178,0.0,5300,4970,4992,0
13,9,False,False,0,-0.38117029257314405,-0.5457673778389489,0.0,0.0,26660,8718,0,0
13,9,False,True,0,-0.38844092629922855,-0.5341413656546258,-0.798727414610719,0.0,40678,33332,33318,0
13,9,True,False,0,-0.0794573643410853,-0.48095238095238113,0.0,0.0,516,420,0,0
